"Age","Traffic","Spans","Length","ImprovementCost","Humidity","Temperature","DaysBelow0C","Wetness","Precipitation"
35,3440,3,240.2,938,78,16.3,50,4515,1329.91
82,1660,4,96.1,375,76,16.8,41,4359,1120.56
29,50,3,36.1,141,78,15.1,59,4627,1252.83
37,250,4,60,234,77,16.4,43,4521,1263.46
57,410,3,32.2,125,76,19.2,9,4289,1149.91
15,10,3,120.1,1,77,17.9,30,4756,1107.59
53,2040,3,120.1,469,76,17.8,27,4512,1039.26
66,1930,2,21,82,77,16.2,47,4355,1210.12
106,3500,3,88.9,348,77,16.2,47,4355,1210.12
48,15500,1,190,1147,77,16.2,47,4355,1210.12
85,4610,6,207,809,78,15.6,57,4521,1462.63
72,230,1,112.9,442,76,17.8,27,4512,1039.26
74,1980,5,100.1,391,76,19.2,9,4289,1149.91
38,8220,3,49.9,302,74,18,19,3993,1394.54
61,4280,30,2241.1,15920,77,16.2,47,4355,1210.12
43,20,4,43,168,76,17.2,36,4474,1115.61
53,19400,4,221.1,863,76,16.8,41,4359,1120.56
40,10,5,44.9,41,80,19.3,11,4951,1474.19
62,10,2,32.2,125,75,18.7,16,4211,1174.05
51,620,4,305.1,1192,75,17.7,25,4277,1191.47
61,360,6,191.9,750,80,19.3,11,4951,1474.19
42,430,7,200.1,781,78,15.6,57,4521,1462.63
72,490,8,160.1,625,78,20.4,4,4824,1481.42
36,600,3,120.1,469,76,16.8,41,4359,1120.56
84,1940,1,25.9,102,77,16.2,47,4355,1210.12
55,8020,62,3534.1,13808,76,20,3,4432,1557.81
44,20,2,40,156,79,15.6,59,4612,1608.46
44,2810,4,44,172,80,19.3,11,4951,1474.19
67,490,5,134.8,527,77,17.9,25,4528,1072.98
65,4090,7,189,738,78,20.7,0,4392,1541.35
62,110,8,160.1,0,77,17.3,31,4643,1076.38
54,10750,5,1949.1,0,74,18,19,3993,1394.54
62,1768,2,27.9,109,77,17.9,30,4756,1107.59
57,500,3,28.9,113,79,19.5,8,4841,1472.46
50,16800,2,32.2,159,77,16.2,47,4355,1210.12
72,490,2,32.2,125,78,20.4,4,4824,1481.42
60,530,5,75.1,293,79,19.9,5,4891,1458.74
26,5840,4,337.9,1321,77,16.2,47,4355,1210.12
55,137730,3,159.1,0,76,16.8,41,4359,1120.56
59,600,4,26.9,105,74,18.2,25,4253,1055.31
49,15500,7,500.3,1,77,17.9,30,4756,1107.59
44,490,2,21,82,79,19.5,8,4841,1472.46
64,1140,5,149.9,586,77,16.4,43,4521,1263.46
59,1160,5,140.1,547,74,18.2,25,4253,1055.31
70,2202,3,42,164,77,16.2,47,4355,1210.12
88,3500,3,32.2,125,76,19.5,6,4317,1325.87
63,90,11,362.9,1418,75,18.3,16,4199,1141.68
72,60,3,47.9,30,76,18.6,20,4202,1137.8
68,2740,3,69.9,274,76,16.8,41,4359,1120.56
88,5290,1,29.9,117,76,17.8,27,4512,1039.26
47,490,8,160.1,625,76,18.4,15,4225,1431.38
43,1120,6,240.2,938,76,18.4,15,4225,1431.38
48,6640,1,45.9,180,78,15.6,57,4521,1462.63
70,600,2,63,246,78,13.4,76,4325,1558.15
84,860,2,21,0,75,18.6,16,4198,1088.31
59,490,8,203.1,0,80,19.3,11,4951,1474.19
57,350,3,33.1,129,80,19.3,11,4951,1474.19
68,27320,3,37.1,263,76,17.2,36,4474,1115.61
53,2202,4,293,1145,77,16.2,47,4355,1210.12
45,600,3,27.9,109,76,18.2,22,4269,1023.09
34,490,3,120.1,469,77,17.3,31,4643,1076.38
22,1130,4,384.8,1504,77,16.3,43,4537,1196.86
73,2040,3,32.2,125,77,16.3,43,4537,1196.86
10,10,1,22,1,77,17.9,30,4756,1107.59
57,9230,4,356,1391,76,17.8,27,4512,1039.26
72,104,2,32.2,125,77,17.9,25,4528,1072.98
66,19110,6,451.1,2723,77,16.2,47,4355,1210.12
52,1750,4,275.9,1078,76,17.8,27,4512,1039.26
63,480,3,102,399,76,18.2,22,4269,1023.09
68,1200,3,60,234,76,16.8,41,4359,1120.56
53,490,3,89.9,352,79,19.9,5,4891,1458.74
76,5670,5,125,488,77,17.9,30,4756,1107.59
54,6000,5,100.1,391,77,16.3,43,4537,1196.86
57,1500,3,23,90,79,19.4,13,4642,1418.14
55,2840,3,102,399,77,17.3,33,4649,1148.89
42,2580,4,129.9,508,78,15.6,57,4521,1462.63
64,90,2,40,156,77,17.3,31,4643,1076.38
77,1900,3,32.2,125,79,19.5,8,4841,1472.46
47,54750,3,274.9,1074,77,16.2,47,4355,1210.12
94,3440,5,220.1,860,77,16.3,43,4537,1196.86
29,300,31,431.8,1,76,20,3,4432,1557.81
82,2550,4,160.1,625,78,14.9,65,4524,1515.94
58,49740,2,21,172,76,17.2,36,4474,1115.61
52,167510,7,679.1,6994,77,16.2,47,4355,1210.12
59,1570,10,554.1,0,77,16.8,38,4652,1241.05
38,74810,3,452.1,1766,76,16.8,41,4359,1120.56
42,12450,1,219.2,856,78,14.9,65,4524,1515.94
62,4290,5,146,570,77,17.9,30,4756,1107.59
76,24110,4,149.9,1066,76,16.8,41,4359,1120.56
57,730,4,128,500,76,19.2,9,4289,1149.91
64,930,5,160.1,22,76,17.5,32,4518,1116.36
62,45390,5,352,0,77,16.8,38,4652,1241.05
48,1430,6,120.1,469,76,17.2,36,4474,1115.61
62,170,2,21,82,77,16.8,38,4652,1241.05
26,910,4,43,168,77,16.8,38,4652,1241.05
59,57130,5,34.1,278,78,16,50,4568,1345.25
95,3540,3,89.9,352,77,17.3,33,4649,1148.89
70,19810,2,161.1,1315,77,16.2,47,4355,1210.12
73,5720,3,32.2,125,77,17.3,33,4649,1148.89
67,2240,4,120.1,469,80,14.8,71,4637,1723.08
54,13694,4,235.9,922,77,16.2,47,4355,1210.12
35,490,3,25.9,0,75,18.6,16,4198,1088.31
66,600,3,120.1,469,78,15.8,52,4607,1283.64
62,45390,3,97.1,0,77,16.8,38,4652,1241.05
30,104,1,25.9,0,78,14.9,65,4524,1515.94
68,1500,3,25.9,102,79,18.9,10,4683,1302.41
46,290,3,28.9,113,75,18.3,16,4199,1141.68
61,8490,4,274,779,79,19.5,8,4841,1472.46
63,1930,4,80.1,129,77,16.2,47,4355,1210.12
59,490,6,215.9,844,78,15.1,59,4627,1252.83
50,1360,8,160.1,625,76,19.2,9,4289,1149.91
44,40,2,29.9,117,77,17.3,33,4649,1148.89
29,50,1,39,111,77,16.3,43,4537,1196.86
24,104,3,22,86,75,18.3,16,4199,1141.68
56,1930,3,96.1,375,77,16.2,47,4355,1210.12
63,490,1,40,156,78,16,50,4568,1345.25
67,6310,3,99.1,387,76,20,3,4432,1557.81
55,25580,3,180.1,703,77,17.3,31,4643,1076.38
86,80,1,27.9,80,76,16.7,39,4482,1150.77
72,104,1,27.9,80,76,17.5,32,4518,1116.36
65,280,4,43,168,75,17.7,25,4277,1191.47
42,190,2,40,156,78,15.6,57,4521,1462.63
63,4620,3,1142.1,7876,78,18.9,14,4676,1384.74
104,1270,2,107.9,422,77,17.9,25,4528,1072.98
50,540,2,60,234,76,16.7,39,4482,1150.77
66,3690,6,441.9,1727,78,15.1,59,4627,1252.83
49,5530,9,422.9,1653,77,17.3,33,4649,1148.89
70,1500,4,321.9,1,77,17.9,30,4756,1107.59
54,980,1,23,90,78,13.4,76,4325,1558.15
63,78270,2,24,0,76,16.8,41,4359,1120.56
40,40,3,22,0,77,16.8,38,4652,1241.05
38,4640,4,359.9,0,76,16.8,41,4359,1120.56
97,4840,2,224.1,875,78,15.6,57,4521,1462.63
64,380,5,299.9,49,75,17.7,25,4277,1191.47
60,19820,3,99.1,703,77,16.2,47,4355,1210.12
59,37740,7,232,906,78,15.8,52,4607,1283.64
92,2980,2,21,82,76,17.5,32,4518,1116.36
78,33080,3,32.2,261,77,17.9,30,4756,1107.59
34,1250,3,24,94,78,16,50,4568,1345.25
75,3700,3,81,316,77,16.4,43,4521,1263.46
58,1190,4,323.2,1262,77,16.4,43,4521,1263.46
59,79030,4,149.9,1385,77,16.2,47,4355,1210.12
82,4550,3,89.9,352,78,13.4,76,4325,1558.15
67,30,1,30.8,121,77,17.3,31,4643,1076.38
59,41240,3,150.9,590,78,15.8,52,4607,1283.64
68,3250,5,148,578,76,16.7,39,4482,1150.77
38,74810,2,279.9,1094,76,16.8,41,4359,1120.56
48,930,3,33.1,129,79,19.4,10,4738,1381.25
26,490,3,28.9,113,75,18.6,16,4198,1088.31
80,8530,2,33.1,129,78,14.9,65,4524,1515.94
51,100,4,43,168,77,17.9,25,4528,1072.98
33,10100,3,1970.1,0,74,18,19,3993,1394.54
37,1010,5,39,152,76,18.2,22,4269,1023.09
92,19860,2,51.8,203,76,20,3,4432,1557.81
53,71060,3,160.1,1307,77,17.9,30,4756,1107.59
62,2770,2,21,82,76,17.2,36,4474,1115.61
62,50,10,91.9,113,80,19.3,11,4951,1474.19
64,16130,3,115.2,694,77,16.2,47,4355,1210.12
88,1710,2,21,82,77,18.8,14,4423,1133.43
57,54440,4,254.9,2083,76,17.8,27,4512,1039.26
41,490,2,40,156,78,20.4,4,4824,1481.42
62,4410,2,21,82,78,16,50,4568,1345.25
77,160,1,22,86,80,14.8,71,4637,1723.08
62,3200,11,175.9,688,76,16.8,41,4359,1120.56
60,4430,2,60,234,77,16.2,47,4355,1210.12
65,280,4,43,168,75,17.7,25,4277,1191.47
69,9850,4,166,825,77,17.3,31,4643,1076.38
80,3630,2,29.9,117,78,15.6,57,4521,1462.63
39,90,6,122,477,79,19.9,5,4891,1458.74
54,13110,4,220.1,860,77,16.4,43,4521,1263.46
62,1240,3,110.9,434,77,16.8,38,4652,1241.05
62,930,3,32.2,125,78,14.4,69,4451,1510
67,6310,5,165,645,76,20,3,4432,1557.81
26,970,4,44,172,78,16,50,4568,1345.25
82,1096,6,103,402,76,16.7,39,4482,1150.77
50,600,2,22,86,77,16.4,43,4521,1263.46
52,490,6,120.1,469,76,18.6,20,4202,1137.8
66,560,3,134.8,527,76,16.7,39,4482,1150.77
52,490,3,32.2,125,80,20.3,3,5197,1403.16
36,25490,2,185,1709,77,16.2,47,4355,1210.12
52,1760,2,24,94,78,14.4,69,4451,1510
38,4800,5,107.9,422,80,14.8,71,4637,1723.08
82,104,1,26.9,77,76,17.8,27,4512,1039.26
90,230,1,29.9,85,78,16,50,4568,1345.25
59,54000,4,232.9,1904,76,17.2,36,4474,1115.61
59,43340,3,105,410,77,16.4,43,4521,1263.46
102,490,5,109.9,113,75,18.6,16,4198,1088.31
62,2490,3,96.1,375,77,17.3,33,4649,1148.89
91,16560,3,32.2,125,77,16.4,43,4521,1263.46
62,580,4,188,735,77,18.5,15,4386,1102.21
62,40,2,55.1,57,76,17.5,32,4518,1116.36
87,3090,4,32.2,125,79,19.5,8,4841,1472.46
44,1930,6,109.9,430,77,16.2,47,4355,1210.12
58,51200,1,299.9,1172,77,16.4,43,4521,1263.46
86,200,5,120.1,469,78,16,50,4568,1345.25
49,219180,3,24,298,77,16.2,47,4355,1210.12
64,600,4,43,168,77,18.8,14,4423,1133.43
34,110,6,89.9,352,78,19.1,8,4599,1293.02
62,2170,1,29.9,117,77,17.9,30,4756,1107.59
72,104,1,40,114,76,17.2,36,4474,1115.61
40,10,2,83,324,78,16,50,4568,1345.25
61,490,4,212.9,832,76,18.2,22,4269,1023.09
52,50,1,40,114,78,14.9,65,4524,1515.94
51,1510,3,752,2938,76,17.3,32,4479,1129.57
51,1930,3,120.1,469,77,16.2,47,4355,1210.12
60,490,3,102,399,78,15.1,59,4627,1252.83
54,33120,2,261.2,1020,78,15.1,59,4627,1252.83
28,480,3,26.9,105,76,17.2,36,4474,1115.61
64,490,5,194.9,762,77,16.3,43,4537,1196.86
50,9850,3,32.2,159,78,15.1,59,4627,1252.83
29,360,4,49.9,195,78,16,50,4568,1345.25
45,490,2,51.8,0,78,14.4,69,4451,1510
64,410,1,40,156,78,14.9,65,4524,1515.94
46,1470,5,140.1,547,77,16.3,43,4537,1196.86
59,1710,9,341.9,1336,76,17.2,36,4474,1115.61
54,310,5,149.9,586,77,18.8,14,4423,1133.43
87,13770,1,37.1,184,77,16.2,47,4355,1210.12
69,4090,2,86,703,76,16.8,41,4359,1120.56
79,140,4,210,821,77,17.9,30,4756,1107.59
27,80,4,80.1,313,77,17.3,31,4643,1076.38
52,2560,7,105,410,76,18.9,14,4231,1334.9
85,980,3,113.8,445,76,17.8,27,4512,1039.26
48,44870,7,350.1,1740,76,20,3,4432,1557.81
65,140,3,32.2,125,79,19.5,8,4841,1472.46
85,5530,3,41,204,78,16,50,4568,1345.25
56,15090,7,237.9,1437,78,16,50,4568,1345.25
61,1740,4,264.1,1032,77,17.9,30,4756,1107.59
41,10010,3,146,882,76,16.8,41,4359,1120.56
67,3090,6,162.1,633,78,19.1,8,4599,1293.02
51,600,4,332,1297,76,17.5,32,4518,1116.36
63,3630,3,32.2,125,76,16.8,41,4359,1120.56
52,210,3,23,90,80,19.3,11,4951,1474.19
41,210,7,140.1,547,76,17.2,36,4474,1115.61
43,3030,4,136.2,531,78,20.4,4,4824,1481.42
44,10,8,160.1,0,76,17.8,27,4512,1039.26
59,1940,2,60,234,76,16.8,41,4359,1120.56
96,5170,3,78.1,124,77,16.8,38,4652,1241.05
59,1930,4,223.1,871,76,16.8,41,4359,1120.56
62,380,2,60,234,76,16.8,41,4359,1120.56
47,130,1,100.1,0,77,17.3,31,4643,1076.38
60,205880,9,785.1,11432,77,16.2,47,4355,1210.12
85,3060,5,149.9,586,78,16,50,4568,1345.25
56,73220,3,236.9,1936,76,16.8,41,4359,1120.56
53,490,3,32.2,0,78,19.1,8,4599,1293.02
72,104,1,32.2,91,76,17.2,36,4474,1115.61
68,550,2,44,172,77,16.3,43,4537,1196.86
33,490,4,40,156,78,16,50,4568,1345.25
52,6080,3,231,903,78,14.9,65,4524,1515.94
62,150,3,32.2,125,79,19.5,8,4841,1472.46
67,2420,3,26.9,105,76,17.8,27,4512,1039.26
62,4970,4,56.1,219,77,19.9,5,4656,1447.84
34,490,9,359.9,1407,78,16,50,4568,1345.25
80,6320,2,60,234,77,16.3,43,4537,1196.86
62,1096,3,70.9,277,76,16.7,39,4482,1150.77
67,11500,5,274.9,1368,74,18.2,25,4253,1055.31
64,6130,6,80.1,313,78,16,50,4568,1345.25
43,490,3,32.2,125,78,14.4,69,4451,1510
34,104,3,24,94,75,18.3,16,4199,1141.68
42,60,6,55.1,57,79,18.9,10,4683,1302.41
57,600,4,44,172,76,17.5,32,4518,1116.36
62,17300,4,251,0,77,16.8,38,4652,1241.05
62,490,3,23,0,77,16.8,38,4652,1241.05
43,600,6,180.1,703,78,16,50,4568,1345.25
58,1940,3,89.9,352,76,16.8,41,4359,1120.56
87,1480,1,23,90,78,13.7,74,4453,1501.58
29,990,3,32.2,125,75,18.3,16,4199,1141.68
72,8990,3,159.1,0,78,16,50,4568,1345.25
43,360,3,32.2,125,76,17.3,32,4479,1129.57
87,1850,2,21,82,78,15.1,59,4627,1252.83
41,490,4,24.9,2220,78,13.4,76,4325,1558.15
36,300,3,32.2,0,76,19.2,13,4163,1241.28
56,2202,4,272,1063,77,16.2,47,4355,1210.12
32,70,4,43,168,77,16.8,38,4652,1241.05
62,150,4,40,156,79,19.9,5,4891,1458.74
59,19480,9,359.9,308,75,18.6,16,4198,1088.31
73,670,2,24,94,75,17.7,25,4277,1191.47
46,2880,2,24.9,98,78,16,50,4568,1345.25
65,4289,5,381.9,409,78,20.4,4,4824,1481.42
61,16250,3,208,813,77,17.9,30,4756,1107.59
42,40,3,44.9,176,79,19.9,5,4891,1458.74
58,4430,4,120.1,469,77,16.2,47,4355,1210.12
84,990,7,189,738,77,18.8,14,4423,1133.43
50,2202,3,32.2,125,76,16.8,41,4359,1120.56
75,280,1,144,563,78,15.1,59,4627,1252.83
49,13150,9,341.9,1336,77,16.2,47,4355,1210.12
62,1940,2,60,234,77,16.2,47,4355,1210.12
68,12390,10,330.1,1289,77,19.9,5,4656,1447.84
64,530,11,296.9,0,78,19.4,8,4437,1294.62
82,50,1,29.9,85,77,17.3,31,4643,1076.38
56,370,4,210,821,75,17.7,25,4277,1191.47
54,187550,3,125,888,77,16.2,47,4355,1210.12
32,600,3,28.9,113,76,16.7,39,4482,1150.77
66,220,3,60,234,76,16.8,41,4359,1120.56
64,1430,1,26.9,40,78,14.9,65,4524,1515.94
62,490,3,28.9,0,75,18.6,16,4198,1088.31
61,33790,12,1086,0,77,17.3,33,4649,1148.89
54,14140,5,513.1,2004,77,16.2,47,4355,1210.12
67,1250,3,149.9,586,78,14.4,69,4451,1510
90,250,1,29.9,117,79,15.6,59,4612,1608.46
62,1570,3,83,324,76,16.8,41,4359,1120.56
47,230,2,28.9,113,78,16,50,4568,1345.25
65,490,5,165,645,78,15.1,59,4627,1252.83
34,5570,2,220.1,1094,79,18.9,10,4683,1302.41
90,1940,1,42,164,76,16.8,41,4359,1120.56
62,120,3,32.2,125,79,19.5,8,4841,1472.46
73,35770,3,125,488,77,16.2,47,4355,1210.12
68,2350,3,120.1,469,76,18.2,22,4269,1023.09
45,600,1,25.9,102,78,13.4,76,4325,1558.15
56,32190,2,26.9,105,76,17.2,36,4474,1115.61
87,490,1,111.9,318,78,16,50,4568,1345.25
82,8360,4,40,156,77,16.3,43,4537,1196.86
82,104,3,47.9,136,77,17.3,33,4649,1148.89
43,30,3,44.9,176,76,17.5,32,4518,1116.36
48,23800,2,211.9,1732,77,16.2,47,4355,1210.12
68,640,2,29.9,117,78,15.6,57,4521,1462.63
26,100,1,40,0,78,14.9,65,4524,1515.94
35,180,2,21,82,76,17.2,36,4474,1115.61
41,130,3,24,94,76,18.6,20,4202,1137.8
55,8070,5,261.2,0,77,17.3,31,4643,1076.38
111,9870,3,44,172,76,18.6,20,4202,1137.8
43,50,3,32.2,125,77,17.9,25,4528,1072.98
102,490,4,87.9,91,75,18.6,16,4198,1088.31
52,490,2,38.1,148,77,17.3,31,4643,1076.38
70,6590,3,107.9,422,75,18.3,16,4199,1141.68
104,40,1,29.9,117,79,15.6,59,4612,1608.46
46,16700,3,28.9,175,77,17.3,33,4649,1148.89
50,4140,2,460,1797,76,17.2,36,4474,1115.61
94,6790,7,450.1,1758,77,16.3,43,4537,1196.86
111,5290,1,29.9,117,77,17.9,30,4756,1107.59
55,1000,3,89.9,352,76,16.8,41,4359,1120.56
42,920,3,60,234,75,18.7,16,4211,1174.05
11,140,2,21,60,78,13.4,76,4325,1558.15
65,360,11,220.1,0,77,19.9,5,4656,1447.84
38,1340,2,22,86,80,14.8,71,4637,1723.08
53,35520,4,304.1,3131,77,16.2,47,4355,1210.12
31,7790,4,46.9,184,77,16.4,43,4521,1263.46
72,110,9,144,563,79,18.9,10,4683,1302.41
63,10960,3,120.1,469,76,19.2,13,4163,1241.28
46,7080,4,44,172,77,16.3,43,4537,1196.86
39,20,7,129.9,0,78,19.4,8,4437,1294.62
74,260,1,26.9,105,78,15.6,57,4521,1462.63
66,2202,2,27.9,109,77,16.2,47,4355,1210.12
100,1300,2,65.9,0,77,17.3,31,4643,1076.38
58,27200,4,213.9,0,77,16.2,47,4355,1210.12
66,2860,15,683.1,2669,75,19.3,7,4325,1544.85
62,45390,3,176.8,0,77,16.8,38,4652,1241.05
40,104,1,62,176,78,15.1,59,4627,1252.83
53,490,3,26.9,105,78,18.9,14,4676,1384.74
52,44640,9,585,3532,78,20.7,0,4392,1541.35
57,49690,4,192.9,960,76,17.8,27,4512,1039.26
39,170,4,43,168,76,18.4,15,4225,1431.38
64,490,6,149.9,586,76,18.9,14,4231,1334.9
82,12080,3,113.8,445,77,16.2,47,4355,1210.12
54,135310,12,847.1,8725,77,16.2,47,4355,1210.12
62,600,4,44,172,76,17.5,32,4518,1116.36
54,1150,9,348.1,1360,80,19.3,11,4951,1474.19
101,60,3,141.1,401,77,16.8,38,4652,1241.05
70,600,1,24.9,98,79,15.6,59,4612,1608.46
47,12900,3,170.9,668,77,16.2,47,4355,1210.12
102,600,1,23,65,80,19.3,11,4951,1474.19
85,4650,3,25.9,102,78,14.9,65,4524,1515.94
55,580,2,24.9,98,76,17.5,32,4518,1116.36
64,1040,4,27.9,109,76,19.2,9,4289,1149.91
24,250,2,21,82,80,19.3,11,4951,1474.19
95,3040,6,180.1,703,76,18.9,14,4231,1334.9
63,1360,3,84,328,76,17.8,27,4512,1039.26
79,8430,5,169.9,0,78,14.9,65,4524,1515.94
52,44640,11,613.8,3708,78,20.7,0,4392,1541.35
61,87100,3,157.2,781,78,15.6,57,4521,1462.63
59,5480,4,237.9,930,76,18.2,22,4269,1023.09
56,13130,4,222.1,1341,77,16.3,43,4537,1196.86
45,490,4,35.1,137,76,19.2,9,4289,1149.91
34,4550,4,160.1,625,78,14.9,65,4524,1515.94
30,20,2,24,94,76,17.5,32,4518,1116.36
55,22560,4,267.1,2181,77,16.2,47,4355,1210.12
73,2890,5,149.9,586,78,20.4,4,4824,1481.42
34,104,1,40,114,76,17.5,32,4518,1116.36
43,2202,5,100.1,391,77,16.3,43,4537,1196.86
72,30,1,39,111,75,17.7,25,4277,1191.47
65,1930,2,50.9,199,77,16.2,47,4355,1210.12
31,50,1,61,238,76,17.3,32,4479,1129.57
67,20,1,29.9,117,77,17.3,33,4649,1148.89
99,5450,3,74.1,289,78,15.8,52,4607,1283.64
43,1500,3,32.2,125,77,17.9,25,4528,1072.98
21,490,1,75.1,293,78,15.1,59,4627,1252.83
55,490,4,375,1465,76,17.8,27,4512,1039.26
55,1470,3,34.1,133,77,19.9,5,4656,1447.84
64,2200,10,319.9,1250,77,19.9,5,4656,1447.84
86,7700,5,200.1,781,78,14.4,69,4451,1510
52,490,4,49.9,195,78,15.6,57,4521,1462.63
42,30,3,42,164,78,18.9,14,4676,1384.74
105,23650,3,369.1,3015,77,16.3,43,4537,1196.86
45,350,2,41,160,80,14.8,71,4637,1723.08
65,350,3,102,399,75,17.7,25,4277,1191.47
57,600,3,34.1,133,79,19.4,10,4738,1381.25
56,1940,1,240.2,938,77,17.3,31,4643,1076.38
38,600,2,21,82,76,17.5,32,4518,1116.36
57,224470,3,222.1,0,77,16.2,47,4355,1210.12
27,50,1,49.9,142,77,17.9,25,4528,1072.98
37,5810,4,279.9,1094,77,16.3,43,4537,1196.86
66,1290,3,65.9,258,77,17.3,31,4643,1076.38
66,29070,4,162.1,978,77,16.2,47,4355,1210.12
92,4840,5,142.1,555,78,16,50,4568,1345.25
66,110,2,40,156,76,16.8,41,4359,1120.56
55,27290,6,91.9,556,76,17.5,32,4518,1116.36
100,300,4,64,250,80,19.3,11,4951,1474.19
57,840,3,44,172,76,18.9,14,4231,1334.9
57,57230,3,158.1,0,76,16.8,41,4359,1120.56
61,8490,4,274,779,79,19.5,8,4841,1472.46
82,10,4,180.1,511,76,17.2,36,4474,1115.61
57,600,3,34.1,133,79,19.4,10,4738,1381.25
70,10140,3,107,418,74,18,19,3993,1394.54
86,490,3,81,230,78,13.7,74,4453,1501.58
52,70,6,240.2,938,76,18.4,15,4225,1431.38
85,700,3,151.9,594,76,18.6,20,4202,1137.8
45,5210,2,62,374,77,16.2,47,4355,1210.12
62,560,2,49.9,0,75,18.6,16,4198,1088.31
23,50,1,77.1,301,78,15.1,59,4627,1252.83
55,20210,3,128.9,504,80,14.8,71,4637,1723.08
34,104,3,25.9,102,76,17.2,36,4474,1115.61
56,20710,3,138.1,0,78,16,50,4568,1345.25
82,4630,3,89.9,352,76,19.2,9,4289,1149.91
22,600,4,39,152,78,14.9,65,4524,1515.94
66,660,5,174.9,684,77,17.3,31,4643,1076.38
82,1030,2,27.9,109,77,18.8,14,4423,1133.43
46,600,2,21,82,78,15.1,59,4627,1252.83
51,1980,10,200.1,781,76,18.9,14,4231,1334.9
57,1930,4,205.1,0,76,16.8,41,4359,1120.56
65,120,5,100.1,391,76,16.8,41,4359,1120.56
29,300,1,42,164,77,16.4,43,4521,1263.46
36,1090,1,40,156,78,15.6,57,4521,1462.63
31,220,3,78.1,305,76,17.2,36,4474,1115.61
54,18150,3,159.1,960,77,16.2,47,4355,1210.12
62,620,3,27.9,109,78,18.9,14,4676,1384.74
72,530,2,21,0,75,18.6,16,4198,1088.31
58,8910,4,261.2,264,77,16.4,43,4521,1263.46
59,2040,4,184.1,719,77,16.4,43,4521,1263.46
92,7770,5,129.9,508,78,16,50,4568,1345.25
50,1220,2,41,160,77,16.3,43,4537,1196.86
36,10,1,60,170,76,17.8,27,4512,1039.26
72,490,3,32.2,125,78,20.4,4,4824,1481.42
38,300,3,23,90,75,17.7,25,4277,1191.47
27,104,1,40,114,77,17.3,33,4649,1148.89
62,4970,4,56.1,219,77,19.9,5,4656,1447.84
57,270,10,200.1,781,79,19.4,13,4642,1418.14
58,2800,4,266.1,1039,77,16.4,43,4521,1263.46
66,1590,6,396,128,77,16.8,38,4652,1241.05
31,104,3,28.9,113,76,18.4,15,4225,1431.38
95,8600,2,21,0,77,16.8,38,4652,1241.05
72,10,3,47.9,50,76,18.6,20,4202,1137.8
61,540,6,53.1,207,79,18.9,10,4683,1302.41
82,2270,2,26.9,105,77,17.3,31,4643,1076.38
35,10,1,36.1,102,76,17.5,32,4518,1116.36
55,225340,4,192.9,2399,77,16.2,47,4355,1210.12
68,2430,2,24,94,76,17.8,27,4512,1039.26
82,90,1,29.9,117,78,16.3,50,4515,1329.91
93,1220,3,44.9,176,78,13.7,74,4453,1501.58
62,600,6,240.2,938,77,16.4,43,4521,1263.46
80,7350,3,38.1,148,78,15.6,57,4521,1462.63
32,1750,4,44,172,76,18.6,20,4202,1137.8
34,104,3,24,94,76,18.4,15,4225,1431.38
42,30,10,96.1,98,79,18.9,10,4683,1302.41
57,51860,2,1215.9,4751,74,18,19,3993,1394.54
70,11600,5,211,824,77,16.3,43,4537,1196.86
54,33350,7,383.9,1500,76,20,3,4432,1557.81
56,61560,3,189,738,80,14.8,71,4637,1723.08
37,130,2,36.1,141,78,16,50,4568,1345.25
60,330,3,23,90,79,19.5,8,4841,1472.46
67,104,1,37.1,105,76,17.5,32,4518,1116.36
60,2930,3,130.9,512,77,17.9,25,4528,1072.98
21,3210,5,49.9,195,77,16.2,47,4355,1210.12
91,6190,3,78.1,305,77,17.9,30,4756,1107.59
67,490,19,379.9,1485,78,19.4,8,4437,1294.62
97,490,6,120.1,469,79,18.9,10,4683,1302.41
44,680,3,65.9,258,78,20.4,4,4824,1481.42
56,21490,4,234.9,1669,77,17.9,30,4756,1107.59
70,2210,7,189,738,79,19.5,8,4841,1472.46
61,250,5,169.9,664,76,17.2,36,4474,1115.61
52,68530,3,165,1348,76,17.8,27,4512,1039.26
63,3290,5,160.1,625,76,18.2,22,4269,1023.09
36,104,4,32.2,125,78,19.1,8,4599,1293.02
90,20,1,29.9,85,77,18.5,15,4386,1102.21
39,50,2,21,82,77,18.5,15,4386,1102.21
79,12400,2,29.9,181,77,17.9,30,4756,1107.59
29,500,3,42,1,76,19.5,6,4317,1325.87
36,490,1,50.9,34,78,14.9,65,4524,1515.94
95,4230,3,32.2,193,76,19.2,9,4289,1149.91
70,24060,5,330.1,0,75,18.6,16,4198,1088.31
82,10050,5,223.1,871,76,20,3,4432,1557.81
44,60,6,55.1,59,79,18.9,10,4683,1302.41
72,20,1,40,114,77,17.3,33,4649,1148.89
36,104,4,33.1,129,78,19.1,8,4599,1293.02
64,4930,3,120.1,469,76,18.2,22,4269,1023.09
41,2670,2,107.9,422,78,16,50,4568,1345.25
21,100,1,32.2,0,78,14.9,65,4524,1515.94
37,104,3,23,90,75,18.3,16,4199,1141.68
44,5320,4,310,1211,77,17.9,30,4756,1107.59
84,4550,6,257.9,1558,80,19.3,11,4951,1474.19
60,50570,3,190,1552,77,16.2,47,4355,1210.12
51,240,12,432.1,1688,75,18.7,16,4211,1174.05
